GEOID,County,State,Target_PctChg,AgeUnder15,Age15to24,Age25to34,Age35to44,Age45to64,Age65to84,asAgeOver85,Married_Family,Avg_HH_Size,Avg_Fam_Size,High_School,BS,Veterans,Born_in_State,Own_Comp,Broadband_Access,Mean_HHI,Median_HHI,Unempl_Rate,maskLow,maskHigh,DensPerSqMile,DominantReligion,Religiosity,Region,vaccineHest,Geographical_Point,CVAC_level_of_concern_for_vaccination_rollout,Social_Vulnerability_Index_SVI,per_dem,per_gop
28049,Hinds County,Mississippi,3.065315315,0.133,0.151,0.144,0.12,0.24,0.135,0.012,0.349,2.52,3.32,0.881,0.289,0.058,0.811,0.891,0.863,61797,44964,8.5,0.23,0.771,282,Evangelical,0.797248099,South,0.5486,POINT (-89.65344 32.713378),0.77,0.87,0.734097873,0.250930722
28059,Jackson County,Mississippi,-0.111898017,0.136,0.121,0.122,0.131,0.268,0.149,0.019,0.453,2.53,3.09,0.902,0.238,0.099,0.601,0.9,0.853,76123,52476,9.7,0.289,0.712,193.2,Evangelical,0.595154223,South,0.555,POINT (-89.65344 32.713378),0.76,0.54,0.318089449,0.664463687
28067,Jones County,Mississippi,0,0.149,0.131,0.13,0.122,0.223,0.157,0.024,0.425,2.74,3.32,0.863,0.187,0.077,0.825,0.87,0.594,60497,37594,1.8,0.266,0.734,97.5,Evangelical,0.783710394,South,0.6295,POINT (-89.65344 32.713378),0.85,0.89,0.283041441,0.705393639
28075,Lauderdale County,Mississippi,0.57037037,0.13,0.118,0.134,0.121,0.259,0.146,0.029,0.422,2.4,2.96,0.806,0.187,0.082,0.782,0.909,0.78,60357,37497,3.4,0.159,0.84,114.1,Evangelical,0.823027373,South,0.5985,POINT (-89.65344 32.713378),0.86,0.93,0.414507772,0.574649779
28081,Lee County,Mississippi,1.615384615,0.142,0.14,0.108,0.142,0.249,0.133,0.019,0.483,2.78,3.36,0.837,0.252,0.054,0.763,0.881,0.774,74109,49715,4.5,0.316,0.685,184.3,Evangelical,0.756953323,South,0.5894,POINT (-89.65344 32.713378),0.68,0.8,0.329405724,0.654190201
28089,Madison County,Mississippi,1.952941176,0.145,0.13,0.124,0.149,0.256,0.119,0.017,0.499,2.6,3.16,0.913,0.488,0.039,0.726,0.945,0.907,96063,68171,3.8,0.256,0.744,133.2,Evangelical,0.622133756,South,0.5286,POINT (-89.65344 32.713378),0.38,0.29,0.433833319,0.551894914
28121,Rankin County,Mississippi,2.173611111,0.133,0.118,0.145,0.142,0.248,0.134,0.022,0.516,2.63,3.21,0.898,0.302,0.085,0.735,0.937,0.894,82605,67012,4.9,0.261,0.74,182.6,Evangelical,0.730321925,South,0.561,POINT (-89.65344 32.713378),0.45,0.31,0.266746869,0.720331187
29019,Boone County,Missouri,6.716088328,0.114,0.223,0.154,0.118,0.21,0.109,0.015,0.419,2.42,2.92,0.936,0.469,0.06,0.641,0.947,0.863,77332,57013,4.2,0.261,0.739,237.3,Evangelical,0.438029537,Midwest,0.3572,POINT (-92.477244 38.3675),0.49,0.29,0.549140049,0.423898736
29021,Buchanan County,Missouri,1.964404894,0.113,0.122,0.14,0.124,0.269,0.142,0.02,0.436,2.44,3.14,0.896,0.196,0.085,0.74,0.89,0.788,62181,46922,3.5,0.479,0.521,218.6,Evangelical,0.541697963,Midwest,0.4609,POINT (-92.477244 38.3675),0.7,0.72,0.367369802,0.613421498
29031,Cape Girardeau County,Missouri,0.791208791,0.119,0.172,0.129,0.108,0.251,0.142,0.023,0.511,2.41,2.95,0.91,0.343,0.087,0.715,0.93,0.868,76207,57908,3.6,0.326,0.674,130.8,Catholic,0.850477046,Midwest,0.4321,POINT (-92.477244 38.3675),0.4,0.41,0.26681214,0.716797262
29037,Cass County,Missouri,3.26534296,0.128,0.121,0.124,0.124,0.264,0.159,0.013,0.557,2.58,2.96,0.935,0.257,0.098,0.637,0.969,0.889,89307,72819,3.3,0.279,0.72,142.8,Evangelical,0.403647038,Midwest,0.4211,POINT (-92.477244 38.3675),0.47,0.12,0.331870123,0.647941054
29043,Christian County,Missouri,0.843490804,0.149,0.112,0.134,0.139,0.247,0.141,0.015,0.595,2.65,3.09,0.903,0.292,0.093,0.583,0.96,0.885,78788,62765,1.8,0.296,0.704,137.6,Evangelical,0.606985095,Midwest,0.4226,POINT (-92.477244 38.3675),0.45,0.15,0.237643844,0.745532569
29047,Clay County,Missouri,0.650972364,0.133,0.126,0.142,0.136,0.256,0.127,0.018,0.497,2.66,3.26,0.941,0.322,0.077,0.581,0.962,0.909,85262,70253,3.6,0.146,0.854,558.6,Catholic,0.529996981,Midwest,0.3724,POINT (-92.477244 38.3675),0.42,0.14,0.469309231,0.510433044
29051,Cole County,Missouri,3.538461538,0.124,0.107,0.132,0.131,0.273,0.158,0.02,0.502,2.25,2.86,0.92,0.329,0.102,0.72,0.929,0.822,76584,61371,2.1,0.379,0.621,193,Catholic,0.743834715,Midwest,0.4201,POINT (-92.477244 38.3675),0.45,0.26,0.321131321,0.659920565
29071,Franklin County,Missouri,0.997979798,0.128,0.115,0.12,0.115,0.287,0.16,0.019,0.515,2.44,2.95,0.894,0.198,0.106,0.794,0.898,0.884,74262,60953,4.7,0.308,0.691,110,Catholic,0.532120758,Midwest,0.4294,POINT (-92.477244 38.3675),0.45,0.15,0.271379342,0.708913104
29077,Greene County,Missouri,1.59635069,0.115,0.172,0.142,0.115,0.233,0.147,0.019,0.408,2.1,2.72,0.916,0.301,0.061,0.674,0.861,0.767,63870,43752,3.3,0.309,0.69,407.5,Evangelical,0.58483723,Midwest,0.434,POINT (-92.477244 38.3675),0.61,0.44,0.388349788,0.58977433
29095,Jackson County,Missouri,1.792207792,0.131,0.122,0.156,0.128,0.246,0.136,0.018,0.407,2.36,3.09,0.915,0.325,0.077,0.585,0.931,0.856,75915,57936,3.4,0.181,0.819,1115.3,Catholic,0.578066269,Midwest,0.3876,POINT (-92.477244 38.3675),0.62,0.54,0.60001261,0.37991311
29097,Jasper County,Missouri,2.385644769,0.144,0.138,0.143,0.124,0.232,0.14,0.02,0.417,2.64,3.29,0.854,0.237,0.08,0.597,0.906,0.857,60613,45010,5.6,0.437,0.564,183.9,Evangelical,0.644773602,Midwest,0.4709,POINT (-92.477244 38.3675),0.69,0.66,0.258805776,0.720660147
29099,Jefferson County,Missouri,2.438395415,0.129,0.118,0.123,0.135,0.286,0.139,0.014,0.558,2.66,3.1,0.896,0.198,0.085,0.794,0.938,0.905,79374,69009,5,0.337,0.663,333.1,Catholic,0.382059406,Midwest,0.4239,POINT (-92.477244 38.3675),0.48,0.19,0.321566913,0.66027355
29165,Platte County,Missouri,2.352245863,0.135,0.118,0.13,0.141,0.269,0.133,0.015,0.517,2.57,3.16,0.959,0.441,0.089,0.509,0.965,0.904,100478,81712,4.9,0.172,0.827,212.6,Catholic,0.435099975,Midwest,0.361,POINT (-92.477244 38.3675),0.31,0.1,0.474576567,0.504924044
29183,St. Charles County,Missouri,1.534020619,0.134,0.123,0.128,0.137,0.266,0.141,0.017,0.594,2.62,3.13,0.943,0.404,0.083,0.675,0.961,0.917,106947,89146,2.2,0.182,0.818,643.2,Catholic,0.548977073,Midwest,0.3245,POINT (-92.477244 38.3675),0.32,0.04,0.403257408,0.578284546
29187,St. Francois County,Missouri,0.52165725,0.115,0.11,0.161,0.14,0.254,0.153,0.015,0.452,2.51,2.98,0.866,0.142,0.079,0.834,0.919,0.84,59361,42390,7.2,0.308,0.692,144.6,Evangelical,0.476323077,Midwest,0.4897,POINT (-92.477244 38.3675),0.61,0.7,0.251562444,0.732509553
29189,St. Louis County,Missouri,1.402040816,0.122,0.122,0.13,0.121,0.261,0.162,0.024,0.45,2.37,3.04,0.94,0.456,0.065,0.665,0.941,0.899,103189,70022,3.6,0.121,0.879,1967.2,Catholic,0.553896376,Midwest,0.3201,POINT (-92.477244 38.3675),0.33,0.26,0.611713015,0.371878996
29510,St. Louis city,Missouri,1.226190476,0.098,0.116,0.204,0.133,0.244,0.128,0.016,0.247,1.98,2.95,0.895,0.386,0.065,0.642,0.893,0.821,64422,47176,5.2,0.136,0.863,5157.5,Catholic,0.48146849,Midwest,0.3724,POINT (-92.477244 38.3675),0.78,0.78,0.82237594,0.160412947
30013,Cascade County,Montana,-0.153340635,0.12,0.139,0.135,0.116,0.232,0.154,0.035,0.427,2.4,2.95,0.927,0.256,0.159,0.561,0.882,0.814,64362,51227,2.5,0.473,0.527,30.1,Catholic,0.449272689,West,0.7727,POINT (-109.645127 47.033521),0.33,0.41,0.387514103,0.584555597
30029,Flathead County,Montana,0,0.125,0.104,0.119,0.13,0.267,0.186,0.016,0.603,2.52,2.98,0.96,0.356,0.097,0.466,0.943,0.894,78594,62588,3.7,0.402,0.598,17.9,Catholic,0.388747141,West,0.704,POINT (-109.645127 47.033521),0.1,0.09,0.336453251,0.635948754
30031,Gallatin County,Montana,-0.447513812,0.108,0.198,0.166,0.131,0.211,0.127,0.009,0.438,2.33,2.96,0.978,0.528,0.089,0.379,0.947,0.881,97931,75418,3.6,0.34,0.661,34.4,Catholic,0.371625027,West,0.6278,POINT (-109.645127 47.033521),0.14,0.04,0.518047184,0.443257303
30049,Lewis and Clark County,Montana,-0.807476636,0.107,0.124,0.126,0.12,0.27,0.186,0.011,0.5,2.47,3.18,0.967,0.446,0.129,0.535,0.942,0.879,88558,67616,5,0.336,0.664,18.3,Catholic,0.45968925,West,0.6499,POINT (-109.645127 47.033521),0.06,0.13,0.46470519,0.50391903
30063,Missoula County,Montana,-0.333333333,0.112,0.159,0.156,0.137,0.227,0.145,0.018,0.466,2.29,2.86,0.957,0.444,0.067,0.518,0.957,0.894,78557,57347,5,0.419,0.581,42.1,Catholic,0.325931619,West,0.6914,POINT (-109.645127 47.033521),0.15,0.18,0.602297669,0.366001723
30111,Yellowstone County,Montana,0.133333333,0.138,0.111,0.135,0.135,0.249,0.152,0.024,0.462,2.26,2.81,0.936,0.329,0.093,0.561,0.944,0.87,88264,61186,3.3,0.473,0.527,56.2,Catholic,0.455349661,West,0.7273,POINT (-109.645127 47.033521),0.13,0.25,0.366006132,0.60571933
31055,Douglas County,Nebraska,0.503731343,0.141,0.131,0.153,0.136,0.23,0.121,0.014,0.462,2.51,3.19,0.916,0.416,0.065,0.589,0.938,0.896,89637,67133,4.3,0.255,0.745,1574.4,Catholic,0.607300188,Midwest,0.2568,POINT (-99.810595 41.527099),0.17,0.47,0.54368265,0.430892457
31109,Lancaster County,Nebraska,1.114864865,0.133,0.185,0.135,0.128,0.216,0.125,0.018,0.468,2.38,3.03,0.931,0.403,0.063,0.684,0.958,0.901,84839,61175,3.6,0.266,0.734,340.8,Catholic,0.575606064,Midwest,0.2465,POINT (-99.810595 41.527099),0.12,0.3,0.52344242,0.445835321
31153,Sarpy County,Nebraska,-0.055172414,0.154,0.129,0.145,0.139,0.239,0.106,0.015,0.589,2.7,3.12,0.964,0.394,0.135,0.55,0.962,0.928,100778,83720,2.9,0.307,0.693,664.6,Catholic,0.483423571,Midwest,0.2549,POINT (-99.810595 41.527099),0.09,0.1,0.428367969,0.540361565
32003,Clark County,Nevada,1.026123302,0.131,0.12,0.149,0.138,0.25,0.138,0.013,0.43,2.76,3.45,0.863,0.256,0.084,0.256,0.943,0.848,85925,62107,5.3,0.113,0.887,247.3,Catholic,0.367060103,West,0.3786,POINT (-114.916992 39.283294),0.92,0.74,0.536603223,0.443111125
32031,Washoe County,Nevada,-0.144044321,0.122,0.126,0.15,0.126,0.251,0.157,0.012,0.467,2.44,2.97,0.887,0.315,0.086,0.321,0.955,0.898,97948,71881,4.8,0.109,0.891,66.9,Catholic,0.311300002,West,0.3464,POINT (-114.916992 39.283294),0.69,0.53,0.508158101,0.463072396
33005,Cheshire County,New Hampshire,0.072243346,0.108,0.144,0.12,0.102,0.277,0.174,0.033,0.479,2.41,2.93,0.942,0.339,0.104,0.432,0.917,0.862,80523,66088,2.3,0.188,0.811,109.1,Catholic,0.255598636,Northeast,0.3145,POINT (-71.57139 43.680429),0.11,0.14,0.5769805,0.404741438
33009,Grafton County,New Hampshire,-0.311023622,0.089,0.156,0.124,0.109,0.272,0.181,0.029,0.442,2.34,2.99,0.913,0.414,0.075,0.408,0.89,0.828,89633,60588,1.9,0.097,0.904,52.2,Catholic,0.270338203,Northeast,0.307,POINT (-71.57139 43.680429),0.1,0.19,0.614569635,0.368686214
33011,Hillsborough County,New Hampshire,-0.417391304,0.113,0.122,0.138,0.126,0.288,0.145,0.016,0.493,2.52,3.08,0.923,0.378,0.079,0.4,0.953,0.912,104958,83626,3.7,0.165,0.834,457.4,Catholic,0.45620519,Northeast,0.2932,POINT (-71.57139 43.680429),0.06,0.19,0.529536011,0.452843663
33013,Merrimack County,New Hampshire,-0.317307692,0.108,0.129,0.122,0.116,0.293,0.162,0.024,0.514,2.41,3.01,0.919,0.356,0.084,0.55,0.922,0.858,93295,76218,2.4,0.227,0.773,156.8,Catholic,0.348458466,Northeast,0.3006,POINT (-71.57139 43.680429),0.03,0.15,0.539933472,0.441788023
33015,Rockingham County,New Hampshire,0.191666667,0.106,0.11,0.122,0.118,0.31,0.166,0.02,0.556,2.47,2.97,0.96,0.425,0.086,0.281,0.951,0.925,122403,91249,2.6,0.149,0.851,425,Catholic,0.420031637,Northeast,0.2658,POINT (-71.57139 43.680429),0.02,0.01,0.50297824,0.481836506
33017,Strafford County,New Hampshire,-0.908523909,0.103,0.186,0.129,0.118,0.259,0.136,0.021,0.512,2.4,2.88,0.937,0.361,0.086,0.445,0.92,0.868,91811,71765,3.2,0.252,0.748,333.7,Catholic,0.299489212,Northeast,0.3087,POINT (-71.57139 43.680429),0.08,0.17,0.565869604,0.41352792
34001,Atlantic County,New Jersey,2.088888889,0.123,0.129,0.114,0.119,0.277,0.166,0.02,0.457,2.53,3.14,0.876,0.282,0.055,0.587,0.929,0.892,93192,63389,5.8,0.09,0.91,494.1,Catholic,0.463108589,Northeast,0.2111,POINT (-74.655514 40.110253),0.29,0.79,0.525544535,0.458826126
34003,Bergen County,New Jersey,-0.06557377,0.119,0.119,0.116,0.133,0.285,0.152,0.024,0.559,2.68,3.25,0.929,0.52,0.038,0.427,0.946,0.917,147611,108827,3.3,0.087,0.913,3884.5,Catholic,0.67127197,Northeast,0.1473,POINT (-74.655514 40.110253),0.11,0.24,0.57485426,0.410921481
34005,Burlington County,New Jersey,0.24,0.118,0.121,0.126,0.124,0.286,0.151,0.022,0.524,2.55,3.08,0.941,0.395,0.071,0.531,0.945,0.919,114940,88797,4.4,0.086,0.913,561.9,Catholic,0.466238351,Northeast,0.1941,POINT (-74.655514 40.110253),0.03,0.21,0.588596992,0.393470398
34007,Camden County,New Jersey,1.334801762,0.126,0.12,0.14,0.128,0.265,0.14,0.02,0.454,2.66,3.3,0.897,0.336,0.056,0.552,0.926,0.883,100804,73672,6,0.06,0.939,2321.5,Catholic,0.583587881,Northeast,0.2096,POINT (-74.655514 40.110253),0.15,0.61,0.659132753,0.32457577
34009,Cape May County,New Jersey,-0.5,0.104,0.096,0.1,0.096,0.294,0.239,0.031,0.534,2.19,2.7,0.935,0.321,0.085,0.52,0.931,0.879,98993,69980,4.9,0.046,0.954,386.9,Catholic,0.622793399,Northeast,0.2147,POINT (-74.655514 40.110253),0.08,0.34,0.413253241,0.572350819
34011,Cumberland County,New Jersey,-0.476415094,0.146,0.113,0.147,0.132,0.25,0.137,0.02,0.39,2.68,3.3,0.812,0.161,0.053,0.657,0.893,0.845,82821,54587,7.6,0.096,0.904,324.4,Catholic,0.3918788,Northeast,0.2474,POINT (-74.655514 40.110253),0.47,0.96,0.523244107,0.462676788
34013,Essex County,New Jersey,0.017094017,0.133,0.125,0.138,0.139,0.261,0.121,0.018,0.416,2.62,3.3,0.868,0.357,0.027,0.482,0.917,0.835,106759,64626,7,0.134,0.865,6211.5,Catholic,0.584459334,Northeast,0.2129,POINT (-74.655514 40.110253),0.29,0.84,0.772694759,0.218571085
34015,Gloucester County,New Jersey,-0.324444444,0.124,0.129,0.12,0.127,0.285,0.145,0.018,0.525,2.69,3.26,0.93,0.34,0.073,0.595,0.93,0.889,107975,89447,4.2,0.109,0.891,895.3,Catholic,0.535797536,Northeast,0.2062,POINT (-74.655514 40.110253),0.02,0.17,0.499858751,0.480475979
34017,Hudson County,New Jersey,-0.387283237,0.106,0.106,0.211,0.16,0.227,0.107,0.016,0.406,2.49,3.11,0.857,0.452,0.02,0.342,0.945,0.894,110580,78808,3.1,0.118,0.881,13731.4,Catholic,0.594466675,Northeast,0.1838,POINT (-74.655514 40.110253),0.31,0.64,0.724480751,0.262311445
34019,Hunterdon County,New Jersey,-0.332258065,0.108,0.122,0.097,0.114,0.323,0.18,0.016,0.613,2.5,2.99,0.943,0.541,0.049,0.623,0.943,0.934,154256,116155,4.8,0.11,0.889,300,Catholic,0.556646331,Northeast,0.1583,POINT (-74.655514 40.110253),0.03,0.03,0.465992701,0.509642979
34021,Mercer County,New Jersey,-0.471615721,0.118,0.15,0.125,0.126,0.268,0.134,0.023,0.479,2.66,3.28,0.888,0.445,0.041,0.51,0.934,0.866,115317,79492,5.4,0.081,0.919,1632.2,Catholic,0.568861132,Northeast,0.1898,POINT (-74.655514 40.110253),0.15,0.56,0.6914001,0.291389944
34023,Middlesex County,New Jersey,-0.088353414,0.121,0.132,0.132,0.138,0.265,0.133,0.022,0.566,2.8,3.32,0.889,0.438,0.037,0.45,0.944,0.901,117164,93418,3.8,0.09,0.911,2621.6,Catholic,0.581466134,Northeast,0.1601,POINT (-74.655514 40.110253),0.1,0.47,0.602222033,0.381873982
34025,Monmouth County,New Jersey,0.994065282,0.119,0.122,0.11,0.115,0.303,0.158,0.023,0.542,2.55,3.16,0.948,0.482,0.047,0.553,0.949,0.919,143028,102870,4.1,0.073,0.928,1344.7,Catholic,0.605282528,Northeast,0.1675,POINT (-74.655514 40.110253),0.08,0.16,0.479111499,0.506905574
34027,Morris County,New Jersey,0.02962963,0.117,0.126,0.11,0.122,0.299,0.15,0.025,0.576,2.61,3.17,0.948,0.565,0.037,0.565,0.957,0.932,154989,116283,4.1,0.09,0.911,1069.8,Catholic,0.636803338,Northeast,0.1508,POINT (-74.655514 40.110253),0.02,0.12,0.511373568,0.46901305
34029,Ocean County,New Jersey,0.28342246,0.133,0.11,0.11,0.101,0.246,0.199,0.029,0.523,2.65,3.36,0.929,0.323,0.068,0.673,0.92,0.854,97772,76093,4.4,0.123,0.876,917,Catholic,0.51036393,Northeast,0.2078,POINT (-74.655514 40.110253),0.16,0.34,0.348526314,0.635280937
34031,Passaic County,New Jersey,-0.218997361,0.131,0.135,0.135,0.125,0.257,0.129,0.021,0.474,2.93,3.49,0.854,0.291,0.029,0.516,0.921,0.89,99414,77040,4.8,0.107,0.894,2715.3,Catholic,0.594432452,Northeast,0.209,POINT (-74.655514 40.110253),0.29,0.78,0.57547809,0.410150225
34033,Salem County,New Jersey,0.114583333,0.112,0.122,0.108,0.122,0.281,0.174,0.024,0.486,2.5,3.03,0.877,0.2,0.09,0.671,0.924,0.861,90349,68531,5.1,0.12,0.88,199.1,Catholic,0.393051163,Northeast,0.2502,POINT (-74.655514 40.110253),0.31,0.59,0.425327537,0.553052112
34035,Somerset County,New Jersey,0.356807512,0.125,0.126,0.109,0.128,0.301,0.136,0.026,0.593,2.65,3.16,0.945,0.56,0.036,0.492,0.97,0.945,152445,111587,4.8,0.089,0.911,1071.7,Catholic,0.516148081,Northeast,0.1425,POINT (-74.655514 40.110253),0.03,0.1,0.594854755,0.385229893
34037,Sussex County,New Jersey,-0.341968912,0.112,0.12,0.108,0.12,0.323,0.154,0.02,0.602,2.56,2.98,0.944,0.381,0.056,0.665,0.955,0.929,124822,101130,4.8,0.075,0.925,287.6,Catholic,0.51959937,Northeast,0.1796,POINT (-74.655514 40.110253),0.06,0.02,0.390268472,0.585136726
34039,Union County,New Jersey,-0.014749263,0.131,0.123,0.127,0.138,0.27,0.126,0.021,0.511,2.84,3.35,0.863,0.372,0.033,0.496,0.923,0.893,116947,80339,5.4,0.082,0.918,5216.1,Catholic,0.688868013,Northeast,0.1967,POINT (-74.655514 40.110253),0.22,0.62,0.670147732,0.314917671
34041,Warren County,New Jersey,0.162162162,0.108,0.12,0.117,0.109,0.309,0.162,0.027,0.489,2.44,3.1,0.934,0.339,0.066,0.661,0.926,0.893,102202,84479,5.7,0.099,0.901,304.5,Catholic,0.507167041,Northeast,0.195,POINT (-74.655514 40.110253),0.11,0.22,0.407832026,0.569451496
35001,Bernalillo County,New Mexico,0.244897959,0.122,0.126,0.148,0.134,0.247,0.148,0.022,0.387,2.47,3.22,0.889,0.351,0.084,0.543,0.928,0.834,78477,56115,5.2,0.107,0.893,570.8,Catholic,0.504583708,West,0.2223,POINT (-106.108388 34.421369),0.45,0.68,0.61008533,0.365675871
35005,Chaves County,New Mexico,-0.287096774,0.158,0.13,0.132,0.122,0.234,0.14,0.02,0.413,2.52,3.18,0.766,0.174,0.062,0.573,0.846,0.688,58875,42003,4.8,0.222,0.778,10.8,Catholic,0.56849722,West,0.288,POINT (-106.108388 34.421369),0.69,0.96,0.284320278,0.697589449
35013,Doña Ana County,New Mexico,-0.104557641,0.139,0.184,0.136,0.11,0.21,0.148,0.014,0.431,2.69,3.36,0.78,0.272,0.08,0.44,0.901,0.789,57842,43038,6.7,0.091,0.909,55,Catholic,0.516118394,West,0.2334,POINT (-106.108388 34.421369),0.66,0.98,0.580305175,0.396921625
35025,Lea County,New Mexico,-0.669421488,0.176,0.144,0.118,0.144,0.226,0.096,0.012,0.502,2.79,3.3,0.756,0.13,0.041,0.396,0.891,0.783,78848,68457,4.2,0.251,0.749,14.7,Evangelical,0.583697684,West,0.2581,POINT (-106.108388 34.421369),0.75,0.92,0.194139019,0.790276317
35031,McKinley County,New Mexico,5.81,0.174,0.131,0.156,0.115,0.215,0.125,0.016,0.383,3.25,3.79,0.788,0.11,0.063,0.791,0.671,0.39,49716,37153,7.6,0.078,0.923,13.1,Catholic,0.470094556,West,0.44,POINT (-106.108388 34.421369),0.85,0.99,0.680699237,0.294532961
35035,Otero County,New Mexico,-0.650531287,0.132,0.13,0.134,0.126,0.238,0.164,0.011,0.47,2.62,3.38,0.849,0.142,0.137,0.34,0.919,0.837,54602,39371,10.3,0.247,0.753,9.6,Catholic,0.453892816,West,0.288,POINT (-106.108388 34.421369),0.74,0.91,0.359976242,0.616053625
35043,Sandoval County,New Mexico,0.28807947,0.134,0.117,0.127,0.127,0.258,0.167,0.017,0.539,2.74,3.1,0.928,0.329,0.1,0.543,0.943,0.865,89341,71997,4.9,0.128,0.872,35.5,Catholic,0.433327506,West,0.2332,POINT (-106.108388 34.421369),0.36,0.48,0.530132442,0.446357201
35045,San Juan County,New Mexico,-0.642015005,0.154,0.129,0.136,0.123,0.24,0.135,0.02,0.428,2.87,3.44,0.856,0.144,0.068,0.61,0.826,0.68,60348,44321,6.5,0.19,0.81,23.6,Other,0.440243302,West,0.3281,POINT (-106.108388 34.421369),0.69,0.92,0.345794929,0.628638085
35049,Santa Fe County,New Mexico,0.05,0.102,0.107,0.112,0.114,0.272,0.23,0.022,0.414,2.38,3.05,0.882,0.401,0.066,0.463,0.915,0.828,88182,61298,4.5,0.055,0.946,75.5,Catholic,0.629756537,West,0.1986,POINT (-106.108388 34.421369),0.3,0.53,0.760455811,0.222907318
35061,Valencia County,New Mexico,0.082774049,0.131,0.162,0.097,0.118,0.257,0.175,0.009,0.437,3.04,3.75,0.872,0.198,0.106,0.67,0.84,0.699,73874,60601,6.5,0.158,0.843,71.8,Catholic,0.456514617,West,0.2158,POINT (-106.108388 34.421369),0.65,0.9,0.441893608,0.537968213
36001,Albany County,New York,-0.320610687,0.101,0.176,0.133,0.118,0.247,0.15,0.025,0.408,2.25,2.92,0.92,0.436,0.056,0.758,0.93,0.866,91080,69953,3.9,0.07,0.93,581.9,Catholic,0.488198709,Northeast,0.2129,POINT (-75.59655 42.921241),0.11,0.3,0.64551171,0.331477408
36007,Broome County,New York,0.105633803,0.103,0.176,0.114,0.105,0.251,0.171,0.024,0.426,2.28,2.89,0.904,0.271,0.071,0.78,0.911,0.842,68572,52010,3.8,0.123,0.878,284.2,Catholic,0.621694915,Northeast,0.2592,POINT (-75.59655 42.921241),0.21,0.62,0.506606031,0.472013277
36009,Cattaraugus County,New York,-0.493333333,0.121,0.127,0.112,0.108,0.272,0.182,0.021,0.467,2.23,2.83,0.907,0.213,0.098,0.822,0.841,0.749,64706,50912,3.7,0.052,0.949,61.4,Catholic,0.444712825,Northeast,0.293,POINT (-75.59655 42.921241),0.43,0.73,0.340909743,0.635815755
36011,Cayuga County,New York,-0.203208556,0.11,0.109,0.117,0.124,0.294,0.168,0.028,0.421,2.3,2.78,0.872,0.232,0.077,0.857,0.896,0.847,78177,58665,2.8,0.105,0.894,115.7,Catholic,0.485967061,Northeast,0.276,POINT (-75.59655 42.921241),0.17,0.5,0.44339804,0.535734878
36013,Chautauqua County,New York,-0.724137931,0.109,0.136,0.115,0.108,0.273,0.171,0.034,0.422,2.2,2.86,0.898,0.259,0.081,0.764,0.885,0.799,65136,50272,4.7,0.091,0.909,127.2,Catholic,0.519417368,Northeast,0.269,POINT (-75.59655 42.921241),0.33,0.72,0.389299204,0.587700661
36015,Chemung County,New York,-0.378830084,0.116,0.119,0.129,0.11,0.283,0.162,0.03,0.45,2.36,2.95,0.921,0.253,0.09,0.761,0.897,0.832,73297,60782,6.9,0.15,0.85,218.1,Catholic,0.445300011,Northeast,0.2636,POINT (-75.59655 42.921241),0.2,0.49,0.422126364,0.556254758
36019,Clinton County,New York,0.514285714,0.098,0.161,0.127,0.124,0.27,0.152,0.023,0.439,2.31,2.87,0.872,0.255,0.072,0.78,0.891,0.834,81738,60198,3.1,0.143,0.857,79.1,Catholic,0.459258718,Northeast,0.3103,POINT (-75.59655 42.921241),0.22,0.53,0.518215425,0.466010102
36027,Dutchess County,New York,0,0.108,0.142,0.116,0.12,0.291,0.157,0.023,0.502,2.51,3.09,0.922,0.352,0.047,0.699,0.943,0.908,112299,85901,3.2,0.047,0.953,373.9,Catholic,0.581129323,Northeast,0.2257,POINT (-75.59655 42.921241),0.08,0.42,0.538922195,0.442503408
36029,Erie County,New York,-0.423809524,0.112,0.127,0.144,0.115,0.265,0.157,0.027,0.405,2.24,2.89,0.93,0.339,0.068,0.812,0.909,0.862,79972,60652,3.5,0.072,0.927,881.4,Catholic,0.620142758,Northeast,0.2324,POINT (-75.59655 42.921241),0.17,0.41,0.564824818,0.417586111
36045,Jefferson County,New York,-0.696969697,0.123,0.164,0.168,0.116,0.211,0.13,0.012,0.495,2.51,3,0.908,0.224,0.127,0.657,0.913,0.854,67368,53917,6,0.104,0.896,91.6,Catholic,0.399710916,Northeast,0.3269,POINT (-75.59655 42.921241),0.23,0.65,0.394704433,0.584496442
36051,Livingston County,New York,-0.700440529,0.1,0.191,0.103,0.108,0.272,0.16,0.024,0.462,2.45,3.04,0.912,0.252,0.077,0.859,0.925,0.864,75881,59173,2.3,0.054,0.946,103.5,Catholic,0.446943862,Northeast,0.2735,POINT (-75.59655 42.921241),0.22,0.34,0.397344034,0.579026146
36053,Madison County,New York,-0.627329193,0.108,0.167,0.104,0.103,0.28,0.173,0.018,0.568,2.52,3.03,0.935,0.241,0.063,0.829,0.925,0.825,88100,62918,2.2,0.061,0.939,112.2,Catholic,0.375752294,Northeast,0.2689,POINT (-75.59655 42.921241),0.11,0.17,0.435013808,0.540807333
