fips,State,County,EconomicRegion,DensPerSqMile,New_case_rate,Infection_rate_change,per_gop,per_dem,low_mask_adoption,mask_adoption,AnyVaccineHesitancy,FullyVaccinatedAdults,Geographical_Point,Family,PercReligion
17157,Illinois,Randolph County,Great Lakes,58.2,13.93,9.44,0.742857143,0.24091214,0.157,0.843,0.3296,0.367,POINT (-89.148632 40.124144),Catholic,0.753524913
17159,Illinois,Richland County,Great Lakes,45.1,4.6,2.76,0.755177973,0.226962669,0.369,0.631,0.3457,0.399,POINT (-89.148632 40.124144),Catholic,0.662662478
17161,Illinois,Rock Island County,Great Lakes,345,1.31,-0.8,0.42807968,0.549126719,0.169,0.831,0.3098,0.473,POINT (-89.148632 40.124144),Catholic,0.501985821
17163,Illinois,St. Clair County,Great Lakes,410.6,12.05,8.42,0.446121901,0.533355711,0.096,0.905,0.3192,0.476,POINT (-89.148632 40.124144),Catholic,0.543953847
17165,Illinois,Saline County,Great Lakes,65.6,4.87,1.83,0.730724141,0.251510506,0.334,0.666,0.3416,0.388,POINT (-89.148632 40.124144),Evangelical,0.667282142
17167,Illinois,Sangamon County,Great Lakes,227.4,4.99,1.98,0.510591784,0.466983609,0.202,0.797,0.2862,0.55,POINT (-89.148632 40.124144),Catholic,0.615623022
17169,Illinois,Schuyler County,Great Lakes,17.3,12.66,12.66,0.707759061,0.272588055,0.384,0.615,0.3239,0.504,POINT (-89.148632 40.124144),Mainline,0.551299046
17171,Illinois,Scott County,Great Lakes,21.3,8.66,8.66,0.771251368,0.208682962,0.318,0.682,0.3427,0.35,POINT (-89.148632 40.124144),Evangelical,0.727917834
17173,Illinois,Shelby County,Great Lakes,29.5,2.31,0.99,0.779201455,0.206993469,0.285,0.714,0.3239,0.341,POINT (-89.148632 40.124144),Catholic,0.615615078
17175,Illinois,Stark County,Great Lakes,20.8,0,-5.35,0.694386694,0.282397782,0.172,0.827,0.295,0.467,POINT (-89.148632 40.124144),Mainline,0.504671338
17177,Illinois,Stephenson County,Great Lakes,84.5,3.75,2.25,0.567897315,0.410694848,0.136,0.866,0.289,0.522,POINT (-89.148632 40.124144),Non-denominational,0.811238498
17179,Illinois,Tazewell County,Great Lakes,208.6,3.03,0.43,0.61567537,0.359429987,0.225,0.775,0.2914,0.501,POINT (-89.148632 40.124144),Catholic,0.530259834
17181,Illinois,Union County,Great Lakes,43.1,25.74,24.74,0.691936208,0.289645103,0.34,0.661,0.3416,0.445,POINT (-89.148632 40.124144),Evangelical,0.73416442
17183,Illinois,Vermilion County,Great Lakes,90.9,2.83,-5.47,0.654983882,0.3262436,0.23,0.77,0.3526,0.322,POINT (-89.148632 40.124144),Non-denominational,0.43445023
17185,Illinois,Wabash County,Great Lakes,53.5,18.6,16.12,0.755662565,0.223470662,0.462,0.537,0.3416,0.403,POINT (-89.148632 40.124144),Catholic,0.654222817
17187,Illinois,Warren County,Great Lakes,32.6,5.09,0.85,0.590106007,0.389954568,0.203,0.798,0.3183,0.42,POINT (-89.148632 40.124144),Catholic,0.55582538
17189,Illinois,Washington County,Great Lakes,26.2,3.09,3.09,0.771998485,0.207170812,0.217,0.783,0.3296,0.47,POINT (-89.148632 40.124144),Catholic,0.744835553
17191,Illinois,Wayne County,Great Lakes,23.5,2.64,-2.5,0.844334628,0.13966349,0.356,0.645,0.3457,0.357,POINT (-89.148632 40.124144),Evangelical,0.610381862
17193,Illinois,White County,Great Lakes,29.6,12.66,12.66,0.77930292,0.204144799,0.429,0.571,0.3416,0.404,POINT (-89.148632 40.124144),Evangelical,0.607569042
17195,Illinois,Whiteside County,Great Lakes,85.5,2.33,1.29,0.530666667,0.447598174,0.133,0.867,0.2986,0.472,POINT (-89.148632 40.124144),Catholic,0.730725837
17197,Illinois,Will County,Great Lakes,809.6,2.05,-0.12,0.447967747,0.531137911,0.127,0.873,0.2572,0.501,POINT (-89.148632 40.124144),Catholic,0.494415255
17199,Illinois,Williamson County,Great Lakes,157.9,10.08,4.72,0.676005811,0.302588277,0.353,0.647,0.3268,0.42,POINT (-89.148632 40.124144),Evangelical,0.491161445
17201,Illinois,Winnebago County,Great Lakes,575.2,3.39,-1.11,0.47655626,0.501573878,0.15,0.85,0.3069,0.462,POINT (-89.148632 40.124144),Catholic,0.601522017
17203,Illinois,Woodford County,Great Lakes,73.3,5.57,2.6,0.688389618,0.286538283,0.241,0.759,0.295,0.476,POINT (-89.148632 40.124144),Catholic,0.517018415
18001,Indiana,Adams County,Great Lakes,101.4,4.79,3.99,0.752058554,0.22774298,0.343,0.657,0.4123,0.353,POINT (-86.2818 39.919991),Amish,0.840928258
18003,Indiana,Allen County,Great Lakes,540.6,6.25,2.52,0.544605576,0.432860979,0.309,0.692,0.3484,0.457,POINT (-86.2818 39.919991),Catholic,0.614064712
18005,Indiana,Bartholomew County,Great Lakes,188.7,1.53,-0.86,0.618462812,0.356947702,0.307,0.692,0.3404,0.515,POINT (-86.2818 39.919991),Evangelical,0.5553038
18007,Indiana,Benton County,Great Lakes,21.8,27.76,8.71,0.730918814,0.245260088,0.32,0.679,0.4171,0.366,POINT (-86.2818 39.919991),Mainline,0.906257059
18009,Indiana,Blackford County,Great Lakes,77.3,3.64,-1.22,0.717943925,0.257196262,0.351,0.65,0.4339,0.408,POINT (-86.2818 39.919991),Mainline,0.386417045
18011,Indiana,Boone County,Great Lakes,133.9,5.05,0.21,0.580244029,0.395742471,0.279,0.721,0.2911,0.626,POINT (-86.2818 39.919991),Catholic,0.676341808
18013,Indiana,Brown County,Great Lakes,48.9,4.73,0.94,0.643246854,0.338046988,0.157,0.844,0.3983,0.437,POINT (-86.2818 39.919991),Catholic,0.281787167
18015,Indiana,Carroll County,Great Lakes,54.1,3.29,0.47,0.74628752,0.234228541,0.333,0.667,0.4171,0.3,POINT (-86.2818 39.919991),Catholic,0.484098239
18017,Indiana,Cass County,Great Lakes,94.5,5.31,-0.75,0.694301882,0.283195157,0.512,0.489,0.4079,0.367,POINT (-86.2818 39.919991),Catholic,0.522429811
18019,Indiana,Clark County,Great Lakes,295.6,3.38,-0.85,0.581796817,0.39905649,0.269,0.729,0.3908,0.526,POINT (-86.2818 39.919991),Catholic,0.380760578
18021,Indiana,Clay County,Great Lakes,75.2,8.17,1.09,0.774353958,0.208037825,0.307,0.692,0.4218,0.477,POINT (-86.2818 39.919991),Non-denominational,0.500111566
18023,Indiana,Clinton County,Great Lakes,82,5.29,-14.11,0.720827863,0.259556723,0.253,0.747,0.4171,0.413,POINT (-86.2818 39.919991),Catholic,0.516584397
18025,Indiana,Crawford County,Great Lakes,35.1,1.35,0,0.704490291,0.274069579,0.274,0.726,0.3734,0.331,POINT (-86.2818 39.919991),Evangelical,0.441426304
18027,Indiana,Daviess County,Great Lakes,73.7,6.85,1.28,0.801070771,0.181445541,0.24,0.76,0.4029,0.312,POINT (-86.2818 39.919991),Amish,0.644969666
18029,Indiana,Dearborn County,Great Lakes,164.1,3.75,1.05,0.769333806,0.214553047,0.351,0.648,0.3803,0.443,POINT (-86.2818 39.919991),Catholic,0.464643235
18031,Indiana,Decatur County,Great Lakes,69.1,1.61,0.53,0.779278913,0.198502482,0.359,0.641,0.4229,0.439,POINT (-86.2818 39.919991),Catholic,0.62968143
18033,Indiana,DeKalb County,Great Lakes,116.4,7.89,3.62,0.725341349,0.25300591,0.301,0.699,0.4425,0.39,POINT (-86.2818 39.919991),Catholic,0.491485683
18035,Indiana,Delaware County,Great Lakes,300.1,2.5,-1.63,0.556680708,0.424851113,0.328,0.672,0.3903,0.403,POINT (-86.2818 39.919991),Mainline,0.348904998
18037,Indiana,Dubois County,Great Lakes,98,1.34,-2.34,0.690537437,0.289021589,0.201,0.8,0.3734,0.523,POINT (-86.2818 39.919991),Catholic,0.851822674
18039,Indiana,Elkhart County,Great Lakes,426.5,2.84,-2.7,0.631454421,0.350975305,0.221,0.78,0.4085,0.373,POINT (-86.2818 39.919991),Non-denominational,0.517227765
18041,Indiana,Fayette County,Great Lakes,112.9,3.09,-1.24,0.765094712,0.2206985,0.25,0.751,0.4136,0.335,POINT (-86.2818 39.919991),Non-denominational,0.498414137
18043,Indiana,Floyd County,Great Lakes,504.1,5.82,1.82,0.559781829,0.418903402,0.293,0.707,0.3763,0.51,POINT (-86.2818 39.919991),Catholic,0.628992464
18045,Indiana,Fountain County,Great Lakes,43.6,27.09,13.11,0.770598547,0.203981968,0.313,0.686,0.4218,0.409,POINT (-86.2818 39.919991),Evangelical,0.364385151
18047,Indiana,Franklin County,Great Lakes,60.1,0,-0.63,0.807583333,0.178083333,0.256,0.744,0.3803,0.27,POINT (-86.2818 39.919991),Catholic,0.490968944
18049,Indiana,Fulton County,Great Lakes,56.6,12.16,-5.72,0.731824642,0.249262053,0.384,0.616,0.3916,0.356,POINT (-86.2818 39.919991),Mainline,0.429113074
18051,Indiana,Gibson County,Great Lakes,68.7,15.7,8.77,0.731204752,0.248932616,0.394,0.606,0.3385,0.408,POINT (-86.2818 39.919991),Catholic,0.486254962
18053,Indiana,Grant County,Great Lakes,169.2,4.78,1.52,0.682757097,0.295113959,0.294,0.704,0.4139,0.37,POINT (-86.2818 39.919991),Mainline,0.462411327
18055,Indiana,Greene County,Great Lakes,61.1,4.03,-1.79,0.75101461,0.229234307,0.207,0.793,0.4029,0.354,POINT (-86.2818 39.919991),Evangelical,0.416010855
18057,Indiana,Hamilton County,Great Lakes,696.4,3.3,-1.73,0.523647029,0.455620905,0.17,0.83,0.2479,0.648,POINT (-86.2818 39.919991),Catholic,0.49722292
18059,Indiana,Hancock County,Great Lakes,228.8,6.18,0.42,0.675724173,0.300505698,0.274,0.726,0.3916,0.599,POINT (-86.2818 39.919991),Non-denominational,0.479472015
18061,Indiana,Harrison County,Great Lakes,81.2,4.94,-0.35,0.719756869,0.264034394,0.383,0.617,0.3763,0.449,POINT (-86.2818 39.919991),Catholic,0.496341835
18063,Indiana,Hendricks County,Great Lakes,357.4,4.53,-0.25,0.607897859,0.368385967,0.219,0.78,0.3097,0.616,POINT (-86.2818 39.919991),Evangelical,0.49233403
18065,Indiana,Henry County,Great Lakes,126.2,2.98,-1.19,0.71531146,0.263623395,0.456,0.545,0.4339,0.446,POINT (-86.2818 39.919991),Non-denominational,0.448768752
18067,Indiana,Howard County,Great Lakes,282.4,6.4,-0.87,0.650972188,0.327418164,0.274,0.727,0.4079,0.404,POINT (-86.2818 39.919991),Non-denominational,0.580312258
18069,Indiana,Huntington County,Great Lakes,97,3.13,-1.17,0.737394133,0.238656122,0.385,0.615,0.4123,0.453,POINT (-86.2818 39.919991),Catholic,0.581322056
18071,Indiana,Jackson County,Great Lakes,83.2,1.88,-2.96,0.756575528,0.223619919,0.3,0.7,0.3404,0.434,POINT (-86.2818 39.919991),Evangelical,0.615442703
18073,Indiana,Jasper County,Great Lakes,59.8,9.36,-2.13,0.735573506,0.24542811,0.351,0.649,0.3916,0.39,POINT (-86.2818 39.919991),Catholic,0.450713902
18075,Indiana,Jay County,Great Lakes,55.4,2.8,-1.39,0.751802387,0.227632668,0.437,0.563,0.4339,0.348,POINT (-86.2818 39.919991),Mainline,0.486001976
18077,Indiana,Jefferson County,Great Lakes,89.9,2.65,-2.51,0.657481119,0.321902429,0.52,0.48,0.4229,0.483,POINT (-86.2818 39.919991),Mainline,0.499414087
18079,Indiana,Jennings County,Great Lakes,75.7,1.55,-2.57,0.774630642,0.205942372,0.372,0.627,0.4229,0.341,POINT (-86.2818 39.919991),Catholic,0.399333918
18081,Indiana,Johnson County,Great Lakes,435.8,3.52,-1.27,0.659885594,0.318688964,0.251,0.749,0.3429,0.487,POINT (-86.2818 39.919991),Non-denominational,0.500315064
18083,Indiana,Knox County,Great Lakes,74.5,5.47,3.52,0.727937043,0.254012866,0.404,0.597,0.3734,0.451,POINT (-86.2818 39.919991),Catholic,0.517976067
18085,Indiana,Kosciusko County,Great Lakes,145.6,1.62,-2.16,0.740464414,0.233716154,0.309,0.691,0.3918,0.363,POINT (-86.2818 39.919991),Non-denominational,0.412019442
18087,Indiana,LaGrange County,Great Lakes,97.8,3.61,2.17,0.762719834,0.221480297,0.312,0.688,0.4425,0.246,POINT (-86.2818 39.919991),Amish,0.664027149
18089,Indiana,Lake County,Great Lakes,994.1,7.97,-1,0.417174344,0.56770445,0.188,0.811,0.3461,0.47,POINT (-86.2818 39.919991),Catholic,0.596143184
18091,Indiana,LaPorte County,Great Lakes,186.3,1.95,-2.99,0.526340298,0.454061386,0.327,0.672,0.416,0.482,POINT (-86.2818 39.919991),Catholic,0.41982829
18093,Indiana,Lawrence County,Great Lakes,102.7,8.19,0.63,0.742021403,0.235957194,0.318,0.682,0.4029,0.419,POINT (-86.2818 39.919991),Non-denominational,0.464277973
18095,Indiana,Madison County,Great Lakes,291.3,5.18,0.99,0.602687622,0.376962138,0.296,0.704,0.412,0.442,POINT (-86.2818 39.919991),Catholic,0.415517032
18097,Indiana,Marion County,Great Lakes,2279.6,4.25,-1.51,0.344374889,0.635934079,0.22,0.78,0.371,0.448,POINT (-86.2818 39.919991),Catholic,0.473439577
18099,Indiana,Marshall County,Great Lakes,106.1,6.49,2.53,0.694735786,0.286646259,0.382,0.618,0.3918,0.4,POINT (-86.2818 39.919991),Mainline,0.424050498
18101,Indiana,Martin County,Great Lakes,30.8,0,-5.57,0.783242613,0.196539658,0.228,0.773,0.4029,0.426,POINT (-86.2818 39.919991),Catholic,0.750435456
18103,Indiana,Miami County,Great Lakes,98.7,12.07,4.43,0.754853866,0.223519657,0.432,0.569,0.4139,0.331,POINT (-86.2818 39.919991),Mainline,0.424978999
18105,Indiana,Monroe County,Great Lakes,349.7,5.39,0.77,0.349495653,0.631201406,0.168,0.833,0.335,0.485,POINT (-86.2818 39.919991),Catholic,0.345383913
18107,Indiana,Montgomery County,Great Lakes,75.6,13.79,2.61,0.736073962,0.244970345,0.354,0.646,0.4171,0.384,POINT (-86.2818 39.919991),Evangelical,0.509574022
18109,Indiana,Morgan County,Great Lakes,170.5,5.27,-0.4,0.760861749,0.215188473,0.327,0.673,0.3983,0.455,POINT (-86.2818 39.919991),Evangelical,0.394461056
18111,Indiana,Newton County,Great Lakes,35.5,21.45,12.26,0.749810347,0.228948566,0.347,0.654,0.3916,0.262,POINT (-86.2818 39.919991),Catholic,0.420598147
18113,Indiana,Noble County,Great Lakes,115.7,6.58,-2.99,0.739708181,0.24283481,0.302,0.697,0.4425,0.35,POINT (-86.2818 39.919991),Catholic,0.35575143
18115,Indiana,Ohio County,Great Lakes,71.1,0,0,0.756005057,0.237041719,0.318,0.682,0.3803,0.64,POINT (-86.2818 39.919991),Evangelical,0.310868146
18117,Indiana,Orange County,Great Lakes,49.8,4.36,1.45,0.72826087,0.251811594,0.255,0.745,0.4029,0.495,POINT (-86.2818 39.919991),Evangelical,0.520362903
18119,Indiana,Owen County,Great Lakes,56,14.42,3.43,0.735662359,0.244345719,0.219,0.782,0.4029,0.37,POINT (-86.2818 39.919991),Non-denominational,0.280973349
18121,Indiana,Parke County,Great Lakes,39,9.45,4.39,0.769932962,0.214377407,0.401,0.6,0.4218,0.329,POINT (-86.2818 39.919991),Amish,0.402272334
18123,Indiana,Perry County,Great Lakes,50.7,0,-5.22,0.612818161,0.367232286,0.206,0.794,0.3734,0.486,POINT (-86.2818 39.919991),Catholic,0.502378736
18125,Indiana,Pike County,Great Lakes,38.4,3.46,-5.76,0.754340836,0.227491961,0.304,0.695,0.3734,0.504,POINT (-86.2818 39.919991),Mainline,0.339898793
18127,Indiana,Porter County,Great Lakes,393,4.11,-2.18,0.520269567,0.459443526,0.258,0.743,0.336,0.487,POINT (-86.2818 39.919991),Catholic,0.450600269
18129,Indiana,Posey County,Great Lakes,63.3,5.06,1.69,0.69552735,0.287926866,0.303,0.698,0.3385,0.423,POINT (-86.2818 39.919991),Catholic,0.587996912
18131,Indiana,Pulaski County,Great Lakes,30.9,6.94,3.47,0.731312435,0.25198071,0.525,0.476,0.3916,0.399,POINT (-86.2818 39.919991),Catholic,0.476496045
18133,Indiana,Putnam County,Great Lakes,79,6.08,0.76,0.739772248,0.237753811,0.441,0.56,0.3983,0.359,POINT (-86.2818 39.919991),Evangelical,0.377525485
18135,Indiana,Randolph County,Great Lakes,57.9,1.16,-2.89,0.750858175,0.227009937,0.486,0.515,0.4339,0.394,POINT (-86.2818 39.919991),Mainline,0.432081311
18137,Indiana,Ripley County,Great Lakes,64.6,4.03,-2.53,0.789082755,0.194380212,0.278,0.723,0.3803,0.404,POINT (-86.2818 39.919991),Catholic,0.706398779
18139,Indiana,Rush County,Great Lakes,42.6,2.01,-1.44,0.760842158,0.221129602,0.314,0.687,0.4136,0.436,POINT (-86.2818 39.919991),Catholic,0.553127875
18141,Indiana,St. Joseph County,Great Lakes,583,2.47,-2,0.461340877,0.519759107,0.173,0.826,0.375,0.523,POINT (-86.2818 39.919991),Mainline,0.73400242
18143,Indiana,Scott County,Great Lakes,127,4.79,1.2,0.721188859,0.265525047,0.277,0.723,0.4229,0.378,POINT (-86.2818 39.919991),Evangelical,0.428890451
18145,Indiana,Shelby County,Great Lakes,108.1,3.51,-1.28,0.728727928,0.251263068,0.394,0.606,0.3916,0.491,POINT (-86.2818 39.919991),Catholic,0.417971915
18147,Indiana,Spencer County,Great Lakes,52.8,1.41,-1.41,0.683164639,0.298356393,0.255,0.745,0.3734,0.398,POINT (-86.2818 39.919991),Catholic,0.565387553
18149,Indiana,Starke County,Great Lakes,75.6,3.73,-4.97,0.725558795,0.257531584,0.416,0.584,0.3916,0.319,POINT (-86.2818 39.919991),Catholic,0.292899028
18151,Indiana,Steuben County,Great Lakes,110.7,4.13,-6.19,0.70084148,0.279235243,0.299,0.701,0.4425,0.434,POINT (-86.2818 39.919991),Catholic,0.389586076
18153,Indiana,Sullivan County,Great Lakes,48,5.53,2.77,0.743940405,0.23938181,0.275,0.724,0.4218,0.384,POINT (-86.2818 39.919991),Evangelical,0.415227008
18155,Indiana,Switzerland County,Great Lakes,48.1,0,-5.32,0.754212807,0.232065479,0.423,0.578,0.3803,0.278,POINT (-86.2818 39.919991),Mainline,0.265711863
18157,Indiana,Tippecanoe County,Great Lakes,345.7,5.69,-1.68,0.484002351,0.490104692,0.278,0.722,0.334,0.478,POINT (-86.2818 39.919991),Catholic,0.373040861
18159,Indiana,Tipton County,Great Lakes,61.2,6.6,3.77,0.752833908,0.225973386,0.204,0.796,0.4079,0.392,POINT (-86.2818 39.919991),Catholic,0.404179217
18161,Indiana,Union County,Great Lakes,46.6,0,-2.03,0.771748493,0.211312087,0.254,0.747,0.4136,0.4,POINT (-86.2818 39.919991),Mainline,0.445449707
18163,Indiana,Vanderburgh County,Great Lakes,769.7,9.61,7.09,0.538796323,0.443138214,0.224,0.776,0.3859,0.499,POINT (-86.2818 39.919991),Catholic,0.582616873
18165,Indiana,Vermillion County,Great Lakes,63.1,18.44,11.07,0.692955487,0.286726373,0.352,0.649,0.4218,0.392,POINT (-86.2818 39.919991),Mainline,0.450407106
18167,Indiana,Vigo County,Great Lakes,267.4,4,-0.54,0.563036198,0.415722347,0.284,0.716,0.4128,0.428,POINT (-86.2818 39.919991),Catholic,0.374564201
18169,Indiana,Wabash County,Great Lakes,79.7,4.15,1.38,0.738488986,0.239758457,0.417,0.583,0.4139,0.374,POINT (-86.2818 39.919991),Mainline,0.560082705
18171,Indiana,Warren County,Great Lakes,23.3,19.01,10.37,0.760509839,0.217799642,0.286,0.715,0.4218,0.401,POINT (-86.2818 39.919991),Evangelical,0.399976493
18173,Indiana,Warrick County,Great Lakes,155.1,5.9,1.59,0.630405865,0.352449082,0.2,0.8,0.3385,0.569,POINT (-86.2818 39.919991),Catholic,0.524987854
18175,Indiana,Washington County,Great Lakes,55,2.55,0,0.750803196,0.229343439,0.233,0.767,0.3763,0.357,POINT (-86.2818 39.919991),Evangelical,0.441476187
18177,Indiana,Wayne County,Great Lakes,171.5,2.39,-0.43,0.634668883,0.344087575,0.39,0.609,0.4136,0.422,POINT (-86.2818 39.919991),Catholic,0.506246645
18179,Indiana,Wells County,Great Lakes,75.1,4.54,1.51,0.772597865,0.208398577,0.332,0.669,0.4123,0.398,POINT (-86.2818 39.919991),Evangelical,0.535460993
18181,Indiana,White County,Great Lakes,48.8,5.93,-16.59,0.712609708,0.271538599,0.427,0.573,0.4171,0.482,POINT (-86.2818 39.919991),Catholic,0.518930325
18183,Indiana,Whitley County,Great Lakes,99.2,3.79,-2.52,0.732627022,0.24117111,0.379,0.62,0.4123,0.438,POINT (-86.2818 39.919991),Mainline,0.476691097
19001,Iowa,Adair County,Plains,13.5,0,0,0.698348097,0.286808714,0.329,0.671,0.4169,0.473,POINT (-93.500061 42.074659),Mainline,0.848346785
19003,Iowa,Adams County,Plains,9.5,0,0,0.708333333,0.273148148,0.408,0.592,0.4169,0.516,POINT (-93.500061 42.074659),Mainline,0.522958551
19005,Iowa,Allamakee County,Plains,22.4,4.17,2.08,0.637968203,0.34707626,0.319,0.681,0.3826,0.527,POINT (-93.500061 42.074659),Catholic,0.901605024
19007,Iowa,Appanoose County,Plains,25.9,0,0,0.692449355,0.290208717,0.393,0.606,0.4169,0.452,POINT (-93.500061 42.074659),Mainline,0.50128036
19011,Iowa,Benton County,Plains,36.4,0,-2.23,0.627509903,0.352410873,0.295,0.704,0.3951,0.556,POINT (-93.500061 42.074659),Evangelical,0.6335711
19013,Iowa,Black Hawk County,Plains,231.7,3.37,-5.56,0.445091826,0.535296503,0.265,0.736,0.3709,0.549,POINT (-93.500061 42.074659),Catholic,0.688008239
19015,Iowa,Boone County,Plains,46,0,-1.09,0.566818774,0.410886571,0.27,0.73,0.3588,0.592,POINT (-93.500061 42.074659),Catholic,0.721508401
19019,Iowa,Buchanan County,Plains,36.7,0,-6.3,0.595878968,0.386950065,0.232,0.767,0.3727,0.533,POINT (-93.500061 42.074659),Catholic,0.830613608
19021,Iowa,Buena Vista County,Plains,35.2,0,-2.18,0.619076772,0.36255663,0.505,0.495,0.3591,0.592,POINT (-93.500061 42.074659),Catholic,0.839042448
19025,Iowa,Calhoun County,Plains,17,8.87,8.87,0.701597566,0.279573983,0.542,0.457,0.3591,0.585,POINT (-93.500061 42.074659),Evangelical,1.303722854
19027,Iowa,Carroll County,Plains,36.6,0,0,0.682576092,0.304719894,0.504,0.497,0.3591,0.636,POINT (-93.500061 42.074659),Catholic,0.986644889
19029,Iowa,Cass County,Plains,24.7,0,0,0.682930181,0.302501374,0.535,0.465,0.4023,0.582,POINT (-93.500061 42.074659),Mainline,0.841358555
19031,Iowa,Cedar County,Plains,31.9,0,-3.83,0.575633,0.405213492,0.264,0.736,0.4019,0.576,POINT (-93.500061 42.074659),Mainline,0.616465755
19035,Iowa,Cherokee County,Plains,20.9,1.27,0,0.68962872,0.297023627,0.509,0.491,0.3591,0.531,POINT (-93.500061 42.074659),Catholic,0.90018224
19037,Iowa,Chickasaw County,Plains,24.7,0,-1.2,0.649675765,0.336751621,0.408,0.592,0.3826,0.538,POINT (-93.500061 42.074659),Catholic,1.047913819
19039,Iowa,Clarke County,Plains,21.5,1.52,0,0.673233405,0.31391863,0.388,0.612,0.4169,0.517,POINT (-93.500061 42.074659),Mainline,0.588197286
19045,Iowa,Clinton County,Plains,70.7,0,-1.54,0.541216025,0.437963301,0.301,0.699,0.4019,0.507,POINT (-93.500061 42.074659),Catholic,0.682160599
19047,Iowa,Crawford County,Plains,23.9,1.7,-0.28,0.678501538,0.310315907,0.275,0.724,0.3591,0.523,POINT (-93.500061 42.074659),Evangelical,0.71361722
